job_id,skill,category,role_category,location,posted_date
1138,REST API,Software Engineering,Software Engineer,"Seattle, WA",2026-03-30
1138,Agile,Soft Skills & Methodology,Software Engineer,"Seattle, WA",2026-03-30
1360,SQL,Programming Language,Data Scientist,"Pune, India",2026-03-30
1360,Spark,Big Data,Data Scientist,"Pune, India",2026-03-30
1360,Machine Learning,Machine Learning & AI,Data Scientist,"Pune, India",2026-03-30
1360,Scikit-learn,Machine Learning & AI,Data Scientist,"Pune, India",2026-03-30
1360,Statistics,Analytics,Data Scientist,"Pune, India",2026-03-30
1702,SQL,Programming Language,Data Analyst,"Chicago, IL",2026-03-30
1702,Excel,BI & Visualization,Data Analyst,"Chicago, IL",2026-03-30
1702,Power BI,BI & Visualization,Data Analyst,"Chicago, IL",2026-03-30
1702,Tableau,BI & Visualization,Data Analyst,"Chicago, IL",2026-03-30
1702,A/B Testing,Analytics,Data Analyst,"Chicago, IL",2026-03-30
1790,AWS,Cloud,Data Scientist,"Chicago, IL",2026-03-30
1790,PyTorch,Machine Learning & AI,Data Scientist,"Chicago, IL",2026-03-30
1790,Scikit-learn,Machine Learning & AI,Data Scientist,"Chicago, IL",2026-03-30
1790,NLP,Machine Learning & AI,Data Scientist,"Chicago, IL",2026-03-30
46,Python,Programming Language,ML Engineer,"Pune, India",2026-03-31
46,AWS,Cloud,ML Engineer,"Pune, India",2026-03-31
46,Docker,DevOps,ML Engineer,"Pune, India",2026-03-31
46,Machine Learning,Machine Learning & AI,ML Engineer,"Pune, India",2026-03-31
46,PyTorch,Machine Learning & AI,ML Engineer,"Pune, India",2026-03-31
98,SQL,Programming Language,Data Scientist,"Delhi, India",2026-03-31
98,Machine Learning,Machine Learning & AI,Data Scientist,"Delhi, India",2026-03-31
98,TensorFlow,Machine Learning & AI,Data Scientist,"Delhi, India",2026-03-31
98,PyTorch,Machine Learning & AI,Data Scientist,"Delhi, India",2026-03-31
98,Scikit-learn,Machine Learning & AI,Data Scientist,"Delhi, India",2026-03-31
98,A/B Testing,Analytics,Data Scientist,"Delhi, India",2026-03-31
154,Python,Programming Language,Software Engineer,"New York, NY",2026-03-31
154,Java,Programming Language,Software Engineer,"New York, NY",2026-03-31
154,JavaScript,Programming Language,Software Engineer,"New York, NY",2026-03-31
154,AWS,Cloud,Software Engineer,"New York, NY",2026-03-31
154,Agile,Soft Skills & Methodology,Software Engineer,"New York, NY",2026-03-31
692,Python,Programming Language,Data Engineer,"Austin, TX",2026-03-31
692,SQL,Programming Language,Data Engineer,"Austin, TX",2026-03-31
692,Airflow,Data Engineering,Data Engineer,"Austin, TX",2026-03-31
692,Docker,DevOps,Data Engineer,"Austin, TX",2026-03-31
852,Python,Programming Language,ML Engineer,"London, UK",2026-03-31
852,Docker,DevOps,ML Engineer,"London, UK",2026-03-31
852,Kubernetes,DevOps,ML Engineer,"London, UK",2026-03-31
852,Computer Vision,Machine Learning & AI,ML Engineer,"London, UK",2026-03-31
905,Docker,DevOps,ML Engineer,"Mumbai, India",2026-03-31
905,Kubernetes,DevOps,ML Engineer,"Mumbai, India",2026-03-31
905,Git,DevOps,ML Engineer,"Mumbai, India",2026-03-31
905,Computer Vision,Machine Learning & AI,ML Engineer,"Mumbai, India",2026-03-31
1498,Python,Programming Language,ML Engineer,"Austin, TX",2026-03-31
1498,Spark,Big Data,ML Engineer,"Austin, TX",2026-03-31
1498,Kubernetes,DevOps,ML Engineer,"Austin, TX",2026-03-31
1498,Git,DevOps,ML Engineer,"Austin, TX",2026-03-31
1498,Deep Learning,Machine Learning & AI,ML Engineer,"Austin, TX",2026-03-31
1498,TensorFlow,Machine Learning & AI,ML Engineer,"Austin, TX",2026-03-31
1498,PyTorch,Machine Learning & AI,ML Engineer,"Austin, TX",2026-03-31
1594,Airflow,Data Engineering,ML Engineer,"Austin, TX",2026-03-31
1594,Kubernetes,DevOps,ML Engineer,"Austin, TX",2026-03-31
1594,Machine Learning,Machine Learning & AI,ML Engineer,"Austin, TX",2026-03-31
1594,TensorFlow,Machine Learning & AI,ML Engineer,"Austin, TX",2026-03-31
1594,PyTorch,Machine Learning & AI,ML Engineer,"Austin, TX",2026-03-31
1594,Scikit-learn,Machine Learning & AI,ML Engineer,"Austin, TX",2026-03-31
1905,Python,Programming Language,Data Analyst,"New York, NY",2026-03-31
1905,R,Programming Language,Data Analyst,"New York, NY",2026-03-31
1905,Excel,BI & Visualization,Data Analyst,"New York, NY",2026-03-31
1905,Tableau,BI & Visualization,Data Analyst,"New York, NY",2026-03-31
1905,Git,DevOps,Data Analyst,"New York, NY",2026-03-31
1905,Statistics,Analytics,Data Analyst,"New York, NY",2026-03-31
491,Python,Programming Language,Data Engineer,"Mumbai, India",2026-04-01
491,AWS,Cloud,Data Engineer,"Mumbai, India",2026-04-01
491,Snowflake,Cloud & Data Warehousing,Data Engineer,"Mumbai, India",2026-04-01
491,Spark,Big Data,Data Engineer,"Mumbai, India",2026-04-01
491,ETL,Data Engineering,Data Engineer,"Mumbai, India",2026-04-01
491,Data Warehousing,Data Engineering,Data Engineer,"Mumbai, India",2026-04-01
873,Python,Programming Language,Software Engineer,"New York, NY",2026-04-01
873,SQL,Programming Language,Software Engineer,"New York, NY",2026-04-01
873,Java,Programming Language,Software Engineer,"New York, NY",2026-04-01
873,JavaScript,Programming Language,Software Engineer,"New York, NY",2026-04-01
873,REST API,Software Engineering,Software Engineer,"New York, NY",2026-04-01
1340,Python,Programming Language,Data Scientist,"Atlanta, GA",2026-04-01
1340,Machine Learning,Machine Learning & AI,Data Scientist,"Atlanta, GA",2026-04-01
1340,PyTorch,Machine Learning & AI,Data Scientist,"Atlanta, GA",2026-04-01
1340,Scikit-learn,Machine Learning & AI,Data Scientist,"Atlanta, GA",2026-04-01
1340,Statistics,Analytics,Data Scientist,"Atlanta, GA",2026-04-01
1354,Python,Programming Language,Software Engineer,"Austin, TX",2026-04-01
1354,Docker,DevOps,Software Engineer,"Austin, TX",2026-04-01
1354,MongoDB,Databases,Software Engineer,"Austin, TX",2026-04-01
1354,REST API,Software Engineering,Software Engineer,"Austin, TX",2026-04-01
1354,Agile,Soft Skills & Methodology,Software Engineer,"Austin, TX",2026-04-01
1590,Python,Programming Language,ML Engineer,"New York, NY",2026-04-01
1590,TensorFlow,Machine Learning & AI,ML Engineer,"New York, NY",2026-04-01
1590,PyTorch,Machine Learning & AI,ML Engineer,"New York, NY",2026-04-01
1590,Scikit-learn,Machine Learning & AI,ML Engineer,"New York, NY",2026-04-01
1590,NLP,Machine Learning & AI,ML Engineer,"New York, NY",2026-04-01
1590,Computer Vision,Machine Learning & AI,ML Engineer,"New York, NY",2026-04-01
1797,Azure,Cloud,ML Engineer,"Seattle, WA",2026-04-01
1797,Docker,DevOps,ML Engineer,"Seattle, WA",2026-04-01
1797,Git,DevOps,ML Engineer,"Seattle, WA",2026-04-01
1797,Machine Learning,Machine Learning & AI,ML Engineer,"Seattle, WA",2026-04-01
1797,Deep Learning,Machine Learning & AI,ML Engineer,"Seattle, WA",2026-04-01
1797,Scikit-learn,Machine Learning & AI,ML Engineer,"Seattle, WA",2026-04-01
1809,Tableau,BI & Visualization,Data Scientist,"Bengaluru, India",2026-04-01
1809,PyTorch,Machine Learning & AI,Data Scientist,"Bengaluru, India",2026-04-01
1809,Scikit-learn,Machine Learning & AI,Data Scientist,"Bengaluru, India",2026-04-01
1809,Computer Vision,Machine Learning & AI,Data Scientist,"Bengaluru, India",2026-04-01
72,Python,Programming Language,Data Engineer,"Chicago, IL",2026-04-02
72,SQL,Programming Language,Data Engineer,"Chicago, IL",2026-04-02
72,Redshift,Cloud & Data Warehousing,Data Engineer,"Chicago, IL",2026-04-02
72,BigQuery,Cloud & Data Warehousing,Data Engineer,"Chicago, IL",2026-04-02
72,Spark,Big Data,Data Engineer,"Chicago, IL",2026-04-02
72,Kafka,Big Data,Data Engineer,"Chicago, IL",2026-04-02
111,Python,Programming Language,Data Engineer,"Mumbai, India",2026-04-02
111,SQL,Programming Language,Data Engineer,"Mumbai, India",2026-04-02
111,AWS,Cloud,Data Engineer,"Mumbai, India",2026-04-02
111,Redshift,Cloud & Data Warehousing,Data Engineer,"Mumbai, India",2026-04-02
111,BigQuery,Cloud & Data Warehousing,Data Engineer,"Mumbai, India",2026-04-02
111,Spark,Big Data,Data Engineer,"Mumbai, India",2026-04-02
111,ETL,Data Engineering,Data Engineer,"Mumbai, India",2026-04-02
122,Python,Programming Language,Data Engineer,"Bengaluru, India",2026-04-02
122,SQL,Programming Language,Data Engineer,"Bengaluru, India",2026-04-02
122,Snowflake,Cloud & Data Warehousing,Data Engineer,"Bengaluru, India",2026-04-02
122,Redshift,Cloud & Data Warehousing,Data Engineer,"Bengaluru, India",2026-04-02
122,Spark,Big Data,Data Engineer,"Bengaluru, India",2026-04-02
122,Kafka,Big Data,Data Engineer,"Bengaluru, India",2026-04-02
122,Docker,DevOps,Data Engineer,"Bengaluru, India",2026-04-02
844,Python,Programming Language,ML Engineer,Remote,2026-04-02
844,Kubernetes,DevOps,ML Engineer,Remote,2026-04-02
844,Git,DevOps,ML Engineer,Remote,2026-04-02
844,Deep Learning,Machine Learning & AI,ML Engineer,Remote,2026-04-02
844,Scikit-learn,Machine Learning & AI,ML Engineer,Remote,2026-04-02
844,Computer Vision,Machine Learning & AI,ML Engineer,Remote,2026-04-02
930,SQL,Programming Language,Data Engineer,"Los Angeles, CA",2026-04-02
930,AWS,Cloud,Data Engineer,"Los Angeles, CA",2026-04-02
930,Snowflake,Cloud & Data Warehousing,Data Engineer,"Los Angeles, CA",2026-04-02
930,Airflow,Data Engineering,Data Engineer,"Los Angeles, CA",2026-04-02
930,dbt,Data Engineering,Data Engineer,"Los Angeles, CA",2026-04-02
930,ETL,Data Engineering,Data Engineer,"Los Angeles, CA",2026-04-02
930,Data Warehousing,Data Engineering,Data Engineer,"Los Angeles, CA",2026-04-02
1032,Spark,Big Data,ML Engineer,"London, UK",2026-04-02
1032,Docker,DevOps,ML Engineer,"London, UK",2026-04-02
1032,TensorFlow,Machine Learning & AI,ML Engineer,"London, UK",2026-04-02
1032,NLP,Machine Learning & AI,ML Engineer,"London, UK",2026-04-02
1032,Computer Vision,Machine Learning & AI,ML Engineer,"London, UK",2026-04-02
1466,Python,Programming Language,Data Engineer,"Los Angeles, CA",2026-04-02
1466,AWS,Cloud,Data Engineer,"Los Angeles, CA",2026-04-02
1466,Snowflake,Cloud & Data Warehousing,Data Engineer,"Los Angeles, CA",2026-04-02
1466,Hadoop,Big Data,Data Engineer,"Los Angeles, CA",2026-04-02
1466,Airflow,Data Engineering,Data Engineer,"Los Angeles, CA",2026-04-02
1466,ETL,Data Engineering,Data Engineer,"Los Angeles, CA",2026-04-02
278,SQL,Programming Language,Data Engineer,"Toronto, Canada",2026-04-03
278,AWS,Cloud,Data Engineer,"Toronto, Canada",2026-04-03
278,BigQuery,Cloud & Data Warehousing,Data Engineer,"Toronto, Canada",2026-04-03
278,Spark,Big Data,Data Engineer,"Toronto, Canada",2026-04-03
278,Airflow,Data Engineering,Data Engineer,"Toronto, Canada",2026-04-03
278,Data Warehousing,Data Engineering,Data Engineer,"Toronto, Canada",2026-04-03
523,Python,Programming Language,Data Engineer,"Pune, India",2026-04-03
523,SQL,Programming Language,Data Engineer,"Pune, India",2026-04-03
523,Spark,Big Data,Data Engineer,"Pune, India",2026-04-03
523,Kafka,Big Data,Data Engineer,"Pune, India",2026-04-03
523,Docker,DevOps,Data Engineer,"Pune, India",2026-04-03
900,Python,Programming Language,ML Engineer,"Chicago, IL",2026-04-03
900,TensorFlow,Machine Learning & AI,ML Engineer,"Chicago, IL",2026-04-03
900,PyTorch,Machine Learning & AI,ML Engineer,"Chicago, IL",2026-04-03
900,Scikit-learn,Machine Learning & AI,ML Engineer,"Chicago, IL",2026-04-03
900,NLP,Machine Learning & AI,ML Engineer,"Chicago, IL",2026-04-03
1381,Java,Programming Language,Software Engineer,"Dublin, Ireland",2026-04-03
1381,JavaScript,Programming Language,Software Engineer,"Dublin, Ireland",2026-04-03
1381,C++,Programming Language,Software Engineer,"Dublin, Ireland",2026-04-03
1381,AWS,Cloud,Software Engineer,"Dublin, Ireland",2026-04-03
1381,Kubernetes,DevOps,Software Engineer,"Dublin, Ireland",2026-04-03
1381,Git,DevOps,Software Engineer,"Dublin, Ireland",2026-04-03
1381,Agile,Soft Skills & Methodology,Software Engineer,"Dublin, Ireland",2026-04-03
347,SQL,Programming Language,Data Scientist,"Austin, TX",2026-04-04
347,Spark,Big Data,Data Scientist,"Austin, TX",2026-04-04
347,Deep Learning,Machine Learning & AI,Data Scientist,"Austin, TX",2026-04-04
347,TensorFlow,Machine Learning & AI,Data Scientist,"Austin, TX",2026-04-04
347,Computer Vision,Machine Learning & AI,Data Scientist,"Austin, TX",2026-04-04
347,Statistics,Analytics,Data Scientist,"Austin, TX",2026-04-04
379,Java,Programming Language,Software Engineer,"Bengaluru, India",2026-04-04
379,JavaScript,Programming Language,Software Engineer,"Bengaluru, India",2026-04-04
379,AWS,Cloud,Software Engineer,"Bengaluru, India",2026-04-04
379,Docker,DevOps,Software Engineer,"Bengaluru, India",2026-04-04
379,MongoDB,Databases,Software Engineer,"Bengaluru, India",2026-04-04
379,Linux,DevOps,Software Engineer,"Bengaluru, India",2026-04-04
531,Python,Programming Language,ML Engineer,Remote,2026-04-04
531,AWS,Cloud,ML Engineer,Remote,2026-04-04
531,Kubernetes,DevOps,ML Engineer,Remote,2026-04-04
531,Deep Learning,Machine Learning & AI,ML Engineer,Remote,2026-04-04
1714,SQL,Programming Language,Software Engineer,"Los Angeles, CA",2026-04-04
1714,Java,Programming Language,Software Engineer,"Los Angeles, CA",2026-04-04
1714,JavaScript,Programming Language,Software Engineer,"Los Angeles, CA",2026-04-04
1714,AWS,Cloud,Software Engineer,"Los Angeles, CA",2026-04-04
1714,Docker,DevOps,Software Engineer,"Los Angeles, CA",2026-04-04
1714,REST API,Software Engineering,Software Engineer,"Los Angeles, CA",2026-04-04
1714,Agile,Soft Skills & Methodology,Software Engineer,"Los Angeles, CA",2026-04-04
990,Python,Programming Language,Data Analyst,Singapore,2026-04-05
990,SQL,Programming Language,Data Analyst,Singapore,2026-04-05
990,Power BI,BI & Visualization,Data Analyst,Singapore,2026-04-05
990,Tableau,BI & Visualization,Data Analyst,Singapore,2026-04-05
990,Looker,BI & Visualization,Data Analyst,Singapore,2026-04-05
990,A/B Testing,Analytics,Data Analyst,Singapore,2026-04-05
1076,Python,Programming Language,ML Engineer,"Austin, TX",2026-04-05
1076,AWS,Cloud,ML Engineer,"Austin, TX",2026-04-05
1076,Azure,Cloud,ML Engineer,"Austin, TX",2026-04-05
1076,Spark,Big Data,ML Engineer,"Austin, TX",2026-04-05
1076,Kubernetes,DevOps,ML Engineer,"Austin, TX",2026-04-05
1076,TensorFlow,Machine Learning & AI,ML Engineer,"Austin, TX",2026-04-05
1256,Python,Programming Language,Data Analyst,"Bengaluru, India",2026-04-05
1256,R,Programming Language,Data Analyst,"Bengaluru, India",2026-04-05
1256,SQL,Programming Language,Data Analyst,"Bengaluru, India",2026-04-05
1256,Excel,BI & Visualization,Data Analyst,"Bengaluru, India",2026-04-05
1256,Tableau,BI & Visualization,Data Analyst,"Bengaluru, India",2026-04-05
1256,A/B Testing,Analytics,Data Analyst,"Bengaluru, India",2026-04-05
1256,MongoDB,Databases,Data Analyst,"Bengaluru, India",2026-04-05
1578,Java,Programming Language,Software Engineer,"Seattle, WA",2026-04-05
1578,JavaScript,Programming Language,Software Engineer,"Seattle, WA",2026-04-05
1578,Docker,DevOps,Software Engineer,"Seattle, WA",2026-04-05
1578,Kubernetes,DevOps,Software Engineer,"Seattle, WA",2026-04-05
1578,MongoDB,Databases,Software Engineer,"Seattle, WA",2026-04-05
1578,REST API,Software Engineering,Software Engineer,"Seattle, WA",2026-04-05
1696,Python,Programming Language,Data Analyst,"Bengaluru, India",2026-04-05
1696,Excel,BI & Visualization,Data Analyst,"Bengaluru, India",2026-04-05
1696,Power BI,BI & Visualization,Data Analyst,"Bengaluru, India",2026-04-05
1696,A/B Testing,Analytics,Data Analyst,"Bengaluru, India",2026-04-05
853,Spark,Big Data,ML Engineer,Remote,2026-04-06
853,Docker,DevOps,ML Engineer,Remote,2026-04-06
853,Machine Learning,Machine Learning & AI,ML Engineer,Remote,2026-04-06
853,TensorFlow,Machine Learning & AI,ML Engineer,Remote,2026-04-06
853,Scikit-learn,Machine Learning & AI,ML Engineer,Remote,2026-04-06
853,Computer Vision,Machine Learning & AI,ML Engineer,Remote,2026-04-06
1050,SQL,Programming Language,Data Engineer,"Hyderabad, India",2026-04-06
1050,AWS,Cloud,Data Engineer,"Hyderabad, India",2026-04-06
1050,BigQuery,Cloud & Data Warehousing,Data Engineer,"Hyderabad, India",2026-04-06
1050,Spark,Big Data,Data Engineer,"Hyderabad, India",2026-04-06
1050,Airflow,Data Engineering,Data Engineer,"Hyderabad, India",2026-04-06
1050,ETL,Data Engineering,Data Engineer,"Hyderabad, India",2026-04-06
1362,Kubernetes,DevOps,ML Engineer,"Dublin, Ireland",2026-04-06
1362,Machine Learning,Machine Learning & AI,ML Engineer,"Dublin, Ireland",2026-04-06
1362,TensorFlow,Machine Learning & AI,ML Engineer,"Dublin, Ireland",2026-04-06
1362,Scikit-learn,Machine Learning & AI,ML Engineer,"Dublin, Ireland",2026-04-06
1362,NLP,Machine Learning & AI,ML Engineer,"Dublin, Ireland",2026-04-06
1495,Python,Programming Language,Data Engineer,"Los Angeles, CA",2026-04-06
1495,SQL,Programming Language,Data Engineer,"Los Angeles, CA",2026-04-06
1495,AWS,Cloud,Data Engineer,"Los Angeles, CA",2026-04-06
1495,Azure,Cloud,Data Engineer,"Los Angeles, CA",2026-04-06
18,Python,Programming Language,ML Engineer,"Los Angeles, CA",2026-04-07
18,AWS,Cloud,ML Engineer,"Los Angeles, CA",2026-04-07
18,Docker,DevOps,ML Engineer,"Los Angeles, CA",2026-04-07
18,Machine Learning,Machine Learning & AI,ML Engineer,"Los Angeles, CA",2026-04-07
18,TensorFlow,Machine Learning & AI,ML Engineer,"Los Angeles, CA",2026-04-07
415,Python,Programming Language,ML Engineer,"Bengaluru, India",2026-04-07
415,Docker,DevOps,ML Engineer,"Bengaluru, India",2026-04-07
415,Machine Learning,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-04-07
415,Computer Vision,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-04-07
842,Python,Programming Language,Data Engineer,"Atlanta, GA",2026-04-07
842,SQL,Programming Language,Data Engineer,"Atlanta, GA",2026-04-07
842,Snowflake,Cloud & Data Warehousing,Data Engineer,"Atlanta, GA",2026-04-07
842,Airflow,Data Engineering,Data Engineer,"Atlanta, GA",2026-04-07
842,ETL,Data Engineering,Data Engineer,"Atlanta, GA",2026-04-07
1018,Python,Programming Language,Data Engineer,"Chicago, IL",2026-04-07
1018,SQL,Programming Language,Data Engineer,"Chicago, IL",2026-04-07
1018,GCP,Cloud,Data Engineer,"Chicago, IL",2026-04-07
1018,Airflow,Data Engineering,Data Engineer,"Chicago, IL",2026-04-07
1018,dbt,Data Engineering,Data Engineer,"Chicago, IL",2026-04-07
1162,R,Programming Language,Data Scientist,"Austin, TX",2026-04-07
1162,SQL,Programming Language,Data Scientist,"Austin, TX",2026-04-07
1162,AWS,Cloud,Data Scientist,"Austin, TX",2026-04-07
1162,Machine Learning,Machine Learning & AI,Data Scientist,"Austin, TX",2026-04-07
1162,Deep Learning,Machine Learning & AI,Data Scientist,"Austin, TX",2026-04-07
1163,R,Programming Language,Data Scientist,"New York, NY",2026-04-07
1163,Spark,Big Data,Data Scientist,"New York, NY",2026-04-07
1163,Machine Learning,Machine Learning & AI,Data Scientist,"New York, NY",2026-04-07
1163,PyTorch,Machine Learning & AI,Data Scientist,"New York, NY",2026-04-07
